Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,147.0,Anglo American,Materials,United Kingdom,25470.0,5290,44290.0,85050.0,
2009,165.0,Anglo American,Materials,United Kingdom,20850.0,4130,48730.0,18780.0,
2010,138.0,Anglo American,Materials,United Kingdom,21160.0,2460,56800.0,48190.0,
2011,133.0,Anglo American,Diversified Metals & Mining,United Kingdom,28352.0,6635.9,66401.0,66216.0,
2012,,Anglo American,Diversified Metals & Mining,United Kingdom,29510.0,5953.2,71972.0,54895.0,139.0
2013,,Anglo American,Diversified Metals & Mining,United Kingdom,29362.0,-1524.0,78121.0,39900.0,522.0
2014,,Anglo American,Diversified Metals & Mining,United Kingdom,29341.0,-938.3,71165.0,35290.0,551.0
2015,,Anglo American,Diversified Metals & Mining,United Kingdom,27049.0,-2584.9,66010.0,20886.0,620.0
2016,,Anglo American,Diversified Metals & Mining,United Kingdom,20465.0,-5625.6,52013.0,13599.0,715.0
2017,,Anglo American,Diversified Metals & Mining,United Kingdom,21455.0,1594.0,50149.0,19774.0,328.0
2018,,Anglo American,Diversified Metals & Mining,United Kingdom,26200.0,3158.7,54561.0,32007.0,261.0
2019,,Anglo American,Materials,United Kingdom,27610.0,3577.0,52196.0,35852.0,261.0
2020,,Anglo American,Materials,United Kingdom,29868.0,3543.3,56152.0,22029.0,274.0
2021,,Anglo American,Materials,United Kingdom,30801.0,2068.7,62534.0,54570.0,218
2022,181,Anglo American,Materials,United Kingdom,41521.0,8543.2,65985.0,59444.0,
