Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1156.0,UCB,Drugs & Biotechnology,Belgium,4650.0,230,13640.0,8580.0,
2009,1103.0,UCB,Drugs & Biotechnology,Belgium,4650.0,230,13660.0,5020.0,
2010,817.0,UCB,Drugs & Biotechnology,Belgium,4350.0,720,13290.0,7910.0,
2011,1640.0,UCB,Drugs & Biotechnology,Belgium,3730.0,137.9,12858.0,6781.0,
2012,,UCB,Drugs & Biotechnology,Belgium,3725.0,304.4,11741.0,7902.0,1543.0
2013,,UCB,Drugs & Biotechnology,Belgium,4050.0,337.7,11674.0,11721.0,1375.0
2014,,UCB,Drugs & Biotechnology,Belgium,4529.0,275.0,13651.0,15280.0,1383.0
2015,,UCB,Drugs & Biotechnology,Belgium,3903.0,277.2,12280.0,14462.0,1641.0
2016,,UCB,Drugs & Biotechnology,Belgium,4298.0,333.8,11902.0,15337.0,1369.0
2017,,UCB,Drugs & Biotechnology,Belgium,4622.0,600.7,10771.0,14557.0,1212.0
2018,,UCB,Drugs & Biotechnology,Belgium,5110.0,849.3,11908.0,14162.0,1223.0
2019,,UCB,Drugs & Biotechnology,Belgium,5465.0,933.0,12019.0,14932.0,1182.0
2020,,UCB,Drugs & Biotechnology,Belgium,5499.0,886.4,12438.0,17256.0,1102.0
2021,,UCB,Drugs & Biotechnology,Belgium,6095.0,834.5,16296.0,18623.0,1014
2022,1065,UCB,Drugs & Biotechnology,Belgium,6828.0,1250.5,16160.0,22352.0,
