Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,Annaly Capital Management,Real Estate,United States,3580.0,344.5,109630.0,15660.0,865.0
2013,,Annaly Capital Management,Real Estate,United States,3259.0,1735.9,133452.0,14834.0,603.0
2014,,Annaly Capital Management,Real Estate,United States,3630.0,3729.7,81922.0,10422.0,656.0
2015,,Annaly Capital Management,Real Estate,United States,-115.0,-842.1,88355.0,9970.0,1235.0
2016,,Annaly Capital Management,Real Estate,United States,1159.0,466.6,75191.0,9461.0,969.0
2017,,Annaly Capital Management,Real Estate,United States,1998.0,1433.8,87905.0,11524.0,741.0
2018,,Annaly Capital Management,Real Estate,United States,2664.0,2456.9,100382.0,12072.0,742.0
2019,,Annaly Capital Management,Diversified Financials,United States,1967.0,54.0,105788.0,14415.0,1114.0
2020,,Annaly Capital Management,Diversified Financials,United States,2345.0,-4954.0,96917.0,8940.0,1258.0
2021,,Annaly Capital Management,Diversified Financials,United States,1484.0,-891.2,88455.0,12391.0,1384
2022,900,Annaly Capital Management,Diversified Financials,United States,731.0,2389.9,76764.0,9526.0,
