Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1624.0,Interactive Brokers Group,Diversified Financials,United States,2020.0,70,36250.0,1250.0,
2009,1755.0,Interactive Brokers Group,Diversified Financials,United States,2180.0,90,28360.0,570.0,
2010,1810.0,Interactive Brokers Group,Diversified Financials,United States,1170.0,40,26610.0,710.0,
2011,1820.0,Interactive Brokers Group,Diversified Financials,United States,988.0,-9.3,28499.0,657.0,
2012,,Interactive Brokers Group,Diversified Financials,United States,1445.0,62.1,30403.0,768.0,1846.0
2013,,Interactive Brokers Group,Diversified Financials,United States,1192.0,40.7,33200.0,709.0,1857.0
2014,,Interactive Brokers Group,Diversified Financials,United States,1128.0,37.0,37871.0,1208.0,1806.0
2015,,Interactive Brokers Group,Diversified Financials,United States,1100.0,44.5,43385.0,1986.0,1751.0
2016,,Interactive Brokers Group,Diversified Financials,United States,1575.0,95.0,50186.0,2570.0,1714.0
2017,,Interactive Brokers Group,Diversified Financials,United States,1363.0,84.0,54673.0,14263.0,1166.0
2018,,Interactive Brokers Group,Diversified Financials,United States,2046.0,98.0,59093.0,32813.0,1017.0
2019,,Interactive Brokers Group,Diversified Financials,United States,2522.0,172.0,63526.0,22793.3,1060.0
2020,,Interactive Brokers Group,Diversified Financials,United States,2595.0,158.0,75849.0,3147.0,1688.0
2021,,Interactive Brokers Group,Diversified Financials,United States,2498.0,195.0,95679.0,6953.0,1703
2022,1633,Interactive Brokers Group,Diversified Financials,United States,2737.0,274.0,114423.0,5995.0,
