Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,230.0,Old Mutual,Insurance,United Kingdom,33760.0,1950,284590.0,13280.0,
2009,835.0,Old Mutual,Insurance,United Kingdom,70.0,640,209570.0,3120.0,
2010,551.0,Old Mutual,Insurance,United Kingdom,35280.0,-550,263580.0,9240.0,
2011,580.0,Old Mutual,Insurance,United Kingdom,33778.0,-441.5,303041.0,11728.0,
2012,,Old Mutual,Diversified Financials,United Kingdom,15193.0,1035.7,250299.0,14382.0,328.0
2013,,Old Mutual,Diversified Financials,United Kingdom,32184.0,1907.0,230416.0,15452.0,224.0
2014,,Old Mutual,Diversified Financials,United Kingdom,30965.0,1102.0,229318.0,16562.0,295.0
2015,,Old Mutual,Diversified Financials,United Kingdom,25485.0,958.3,218610.0,16740.0,328.0
2016,,Old Mutual,Diversified Financials,United Kingdom,17990.0,970.2,192914.0,13723.0,352.0
2017,,Old Mutual,Diversified Financials,United Kingdom,22086.0,769.1,208149.0,11724.0,409.0
2018,,Old Mutual,Diversified Financials,United Kingdom,13280.0,1139.7,219147.0,16977.0,445.0
2019,,Old Mutual,Diversified Financials,South Africa,8232.0,1112.0,60738.0,8261.0,782.0
2020,,Old Mutual,Diversified Financials,South Africa,12198.0,636.2,64542.0,3441.0,864.0
2021,,Old Mutual,Diversified Financials,South Africa,8900.0,-309.6,62978.0,4418.0,1316
2022,1156,Old Mutual,Diversified Financials,South Africa,16755.0,450.4,65193.0,3736.0,
