Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,257.0,Bristol-Myers Squibb,Drugs & Biotechnology,United States,19350.0,2170,26170.0,44750.0,
2009,176.0,Bristol-Myers Squibb,Drugs & Biotechnology,United States,20600.0,5250,29550.0,36440.0,
2010,167.0,Bristol-Myers Squibb,Drugs & Biotechnology,United States,18810.0,10610,31010.0,41810.0,
2011,231.0,Bristol-Myers Squibb,Drugs & Biotechnology,United States,19484.0,3102.0,31076.0,44961.0,
2012,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,21244.0,3709.0,32970.0,56011.0,217.0
2013,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,17621.0,1960.0,35897.0,63791.0,262.0
2014,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,16385.0,2563.0,38592.0,85947.0,257.0
2015,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,15879.0,2004.0,33749.0,105000.0,299.0
2016,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,16560.0,1624.0,31748.0,118221.0,293.0
2017,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,19427.0,4457.0,33707.0,88009.0,234.0
2018,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,21040.0,919.0,33083.0,84767.0,410.0
2019,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,22561.0,4952.0,34986.0,74378.0,266.0
2020,,Bristol-Myers Squibb,Drugs & Biotechnology,United States,26145.0,3439.0,129944.0,137580.0,138.0
