Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,365.0,QBE Insurance Group,Insurance,Australia,10060.0,1690,34610.0,18710.0,
2009,378.0,QBE Insurance Group,Insurance,Australia,8890.0,1280,33500.0,12080.0,
2010,256.0,QBE Insurance Group,Insurance,Australia,14940.0,1770,36660.0,19740.0,
2011,350.0,QBE Insurance Group,Insurance,Australia,13278.0,1419.8,42243.0,18161.0,
2012,,QBE Insurance Group,Insurance,Australia,15788.0,689.7,46774.0,15466.0,437.0
2013,,QBE Insurance Group,Insurance,Australia,17011.0,761.0,50762.0,16951.0,411.0
2014,,QBE Insurance Group,Insurance,Australia,16127.0,-254.0,47271.0,14708.0,734.0
2015,,QBE Insurance Group,Insurance,Australia,14742.0,741.2,45671.0,14011.0,548.0
2016,,QBE Insurance Group,Insurance,Australia,12858.0,675.1,42855.0,12014.0,571.0
2017,,QBE Insurance Group,Insurance,Australia,11587.0,839.7,42283.0,13277.0,575.0
2018,,QBE Insurance Group,Insurance,Australia,12665.0,-1218.3,44364.0,10459.0,983.0
2019,,QBE Insurance Group,Insurance,Australia,12360.0,503.0,40214.0,12084.0,800.0
2020,,QBE Insurance Group,Insurance,Australia,12196.0,567.0,40706.0,8061.0,824.0
2021,,QBE Insurance Group,Insurance,Australia,12143.0,-1513.4,40857.0,11150.0,1105
2022,836,QBE Insurance Group,Insurance,Australia,13945.0,746.1,43369.0,13043.0,
