Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,784.0,Vienna Insurance Group,Insurance,Austria,7880.0,340,28360.0,8830.0,
2009,712.0,Vienna Insurance Group,Insurance,Austria,10530.0,460,37320.0,2880.0,
2010,510.0,Vienna Insurance Group,Insurance,Austria,12090.0,570,44910.0,6120.0,
2011,638.0,Vienna Insurance Group,Insurance,Austria,12517.0,487.8,50263.0,7081.0,
2012,,Vienna Insurance Group,Insurance,Austria,12507.0,508.4,51310.0,5793.0,734.0
2013,,Vienna Insurance Group,Insurance,Austria,12435.0,475.0,50017.0,6640.0,723.0
2014,,Vienna Insurance Group,Insurance,Austria,13268.0,422.8,55006.0,6355.0,809.0
2015,,Vienna Insurance Group,Insurance,Austria,13347.0,447.6,54516.0,5926.0,874.0
2016,,Vienna Insurance Group,Insurance,Austria,10396.0,108.0,48183.0,2914.0,1188.0
2017,,Vienna Insurance Group,Insurance,Austria,10404.0,321.0,51803.0,3088.0,1083.0
2018,,Vienna Insurance Group,Insurance,Austria,11242.0,322.3,61183.0,4116.0,1164.0
2019,,Vienna Insurance Group,Insurance,Austria,11902.0,307.0,57188.0,3634.0,1192.0
2020,,Vienna Insurance Group,Insurance,Austria,11580.0,370.8,55072.0,2577.0,1131.0
2021,,Vienna Insurance Group,Insurance,Austria,11803.0,263.9,60536.0,3504.0,1186
2022,1269,Vienna Insurance Group,Insurance,Austria,12619.0,444.1,58035.0,6524.0,
