Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,415.0,Genworth Financial,Insurance,United States,11130.0,1220,114320.0,10030.0,
2009,1044.0,Genworth Financial,Insurance,United States,9950.0,-570,107390.0,520.0,
2010,773.0,Genworth Financial,Insurance,United States,9070.0,-460,108190.0,7770.0,
2011,882.0,Genworth Financial,Insurance,United States,10089.0,142.0,112395.0,6369.0,
2012,,Genworth Financial,Insurance,United States,10344.0,122.0,114302.0,4496.0,1039.0
2013,,Genworth Financial,Insurance,United States,10023.0,323.0,113312.0,5169.0,889.0
2014,,Genworth Financial,Insurance,United States,9553.0,560.0,110958.0,8862.0,653.0
2015,,Genworth Financial,Insurance,United States,9629.0,-1244.0,111358.0,3852.0,1119.0
2016,,Genworth Financial,Insurance,United States,8833.0,-615.0,106431.0,1490.0,1142.0
2017,,Genworth Financial,Insurance,United States,8443.0,-273.0,104658.0,2016.0,1162.0
2018,,Genworth Financial,Insurance,United States,8161.0,783.0,103773.0,1537.0,904.0
2019,,Genworth Financial,Insurance,United States,8609.0,119.0,100923.0,1887.0,1225.0
2020,,Genworth Financial,Insurance,United States,8494.0,464.0,101342.0,1834.0,1052.0
2021,,Genworth Financial,Insurance,United States,8658.0,178.0,89920.0,1834.0,1238
2022,1101,Genworth Financial,Insurance,United States,7832.0,904.0,83199.0,1954.0,
