Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,697.0,Southwest Airlines,Transportation,United States,9860.0,650,16770.0,9020.0,
2009,971.0,Southwest Airlines,Transportation,United States,11020.0,180,14310.0,4360.0,
2010,935.0,Southwest Airlines,Transportation,United States,10350.0,100,14270.0,9450.0,
2011,740.0,Southwest Airlines,Airline,United States,12104.0,459.0,15463.0,9509.0,
2012,,Southwest Airlines,Airline,United States,15658.0,178.0,18068.0,6423.0,1059.0
2013,,Southwest Airlines,Airline,United States,17088.0,421.0,18596.0,9014.0,771.0
2014,,Southwest Airlines,Airline,United States,17700.0,757.0,19345.0,16806.0,575.0
2015,,Southwest Airlines,Airline,United States,18605.0,1139.0,20200.0,27735.0,482.0
2016,,Southwest Airlines,Airline,United States,20232.0,2242.0,22241.0,30176.0,342.0
2017,,Southwest Airlines,Airline,United States,20425.0,2243.0,24772.0,33556.0,339.0
2018,,Southwest Airlines,Airline,United States,21233.0,3600.0,25503.0,30416.0,380.0
2019,,Southwest Airlines,Transportation,United States,21965.0,2465.0,27303.0,28524.0,398.0
2020,,Southwest Airlines,Transportation,United States,21511.0,1820.0,26885.0,15903.0,482.0
2021,,Southwest Airlines,Transportation,United States,9048.0,-3074.0,36573.0,36891.0,857
2022,631,Southwest Airlines,Transportation,United States,15790.0,978.0,38166.0,27775.0,
