Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1.0,HSBC Holdings,Banking,United Kingdom,146500.0,19130,2348980.0,180810.0,
2009,6.0,HSBC Holdings,Banking,United Kingdom,142050.0,5730,2520450.0,85040.0,
2010,8.0,HSBC Holdings,Banking,United Kingdom,103740.0,5830,2355830.0,178270.0,
2011,2.0,HSBC Holdings,Banking,United Kingdom,103251.0,13302.7,2467940.0,186472.0,
2012,,HSBC Holdings,Banking,United Kingdom,102021.0,16209.4,2549994.0,164312.0,6.0
2013,,HSBC Holdings,Banking,United Kingdom,104934.0,14320.0,2684116.0,201312.0,6.0
2014,,HSBC Holdings,Banking,United Kingdom,79597.0,16259.4,2671318.0,192566.0,14.0
2015,,HSBC Holdings,Banking,United Kingdom,81086.0,13536.7,2634139.0,167746.0,15.0
2016,,HSBC Holdings,Banking,United Kingdom,70267.0,13478.6,2409656.0,132956.0,14.0
2017,,HSBC Holdings,Banking,United Kingdom,62087.0,2479.0,2374986.0,162638.0,48.0
2018,,HSBC Holdings,Banking,United Kingdom,63169.0,10750.3,2652123.0,200293.0,17.0
2019,,HSBC Holdings,Banking,United Kingdom,64294.0,13664.0,2558124.0,175460.0,21.0
2020,,HSBC Holdings,Banking,United Kingdom,67221.0,3808.4,2917810.0,105318.0,44.0
2021,,HSBC Holdings,Banking,United Kingdom,60626.0,3975.0,2984164.0,120323.0,40
2022,38,HSBC Holdings,Banking,United Kingdom,59326.0,12577.5,2957939.0,135300.0,
