Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,277.0,State Street,Diversified Financials,United States,11820.0,1260,142540.0,30430.0,
2009,227.0,State Street,Diversified Financials,United States,12920.0,1810,173630.0,10920.0,
2010,231.0,State Street,Diversified Financials,United States,9360.0,1800,157950.0,22280.0,
2011,298.0,State Street,Diversified Financials,United States,9716.0,1556.0,160505.0,21765.0,
2012,,State Street,Diversified Financials,United States,10207.0,1920.0,216827.0,22324.0,298.0
2013,,State Street,Diversified Financials,United States,10125.0,2061.0,222582.0,27427.0,292.0
2014,,State Street,Diversified Financials,United States,9739.0,2128.0,243291.0,30029.0,307.0
2015,,State Street,Diversified Financials,United States,10089.0,2034.0,274119.0,30777.0,306.0
2016,,State Street,Diversified Financials,United States,10186.0,1990.0,245192.0,24758.0,300.0
2017,,State Street,Diversified Financials,United States,10635.0,2141.0,242698.0,30089.0,274.0
2018,,State Street,Diversified Financials,United States,11790.0,2335.0,250286.0,37275.0,292.0
2019,,State Street,Diversified Financials,United States,12488.0,2598.0,244626.0,26491.0,314.0
2020,,State Street,Diversified Financials,United States,12310.0,2368.0,362527.0,22187.0,295.0
2021,,State Street,Diversified Financials,United States,11384.0,2305.0,316885.0,28031.0,269
2022,379,State Street,Diversified Financials,United States,11545.0,2776.0,322350.0,26041.0,
