Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1981.0,First Pacific,"Food, Drink & Tobacco",Hong Kong/China,4120.0,200,7160.0,2130.0,
2011,1705.0,First Pacific,Banking,Hong Kong-China,3924.0,401.5,9339.0,3152.0,
2012,,First Pacific,Diversified Financials,Hong Kong-China,5694.0,602.0,12503.0,4492.0,1297.0
2013,,First Pacific,Diversified Financials,Hong Kong-China,5991.0,349.0,13880.0,5275.0,1424.0
2014,,First Pacific,Diversified Financials,Hong Kong,6206.0,235.0,15583.0,4386.0,1869.0
2015,,First Pacific,Diversified Financials,Hong Kong,6841.0,81.0,16989.0,4286.0,1754.0
2016,,First Pacific,Diversified Financials,Hong Kong,6437.0,85.1,17593.0,2661.0,1750.0
2017,,First Pacific,Diversified Financials,Hong Kong,6779.0,103.3,17215.0,3284.0,1762.0
2018,,First Pacific,Diversified Financials,Hong Kong,7297.0,120.6,20454.0,2223.0,1754.0
2019,,First Pacific,Diversified Financials,Hong Kong,7742.0,132.0,20902.0,1714.0,1746.0
2020,,First Pacific,Diversified Financials,Hong Kong,8055.0,-253.9,21882.0,901.0,1790.0
2021,,First Pacific,Diversified Financials,Hong Kong,7131.0,201.6,26944.0,1452.0,1826
2022,1770,First Pacific,Diversified Financials,Hong Kong,9104.0,334.7,26567.0,1782.0,
