Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1698.0,Waters,Health Care Equipment & Services,United States,1580.0,320,1620.0,3420.0,
2010,1603.0,Waters,Health Care Equipment & Services,United States,1500.0,320,1910.0,5770.0,
2011,1669.0,Waters,Health Care Equipment & Services,United States,1643.0,381.8,2328.0,7796.0,
2012,,Waters,Health Care Equipment & Services,United States,1851.0,433.0,2723.0,8279.0,1621.0
2013,,Waters,Health Care Equipment & Services,United States,1844.0,461.4,3168.0,8144.0,1630.0
2014,,Waters,Health Care Equipment & Services,United States,1904.0,450.0,3583.0,9274.0,1665.0
2015,,Waters,Health Care Equipment & Services,United States,1989.0,431.6,3878.0,10387.0,1725.0
2016,,Waters,Health Care Equipment & Services,United States,2042.0,469.0,4269.0,11187.0,1537.0
2017,,Waters,Health Care Equipment & Services,United States,2167.0,521.5,4662.0,12557.0,1490.0
2019,,Waters,Health Care Equipment & Services,United States,2420.0,594.0,3727.0,16952.0,1465.0
2020,,Waters,Health Care Equipment & Services,United States,2358.0,536.8,2667.0,11577.0,1631.0
2021,,Waters,Health Care Equipment & Services,United States,2365.0,521.6,2840.0,18612.0,1567
2022,1736,Waters,Health Care Equipment & Services,United States,2786.0,692.8,3095.0,17939.0,
