Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1278.0,Delek Group,Oil & Gas Operations,Israel,5710.0,360,12410.0,1950.0,
2009,1112.0,Delek Group,Oil & Gas Operations,Israel,8960.0,270,21100.0,790.0,
2010,1211.0,Delek Group,Oil & Gas Operations,Israel,12560.0,-470,20180.0,2570.0,
2011,1197.0,Delek Group,Oil & Gas Operations,Israel,11454.0,227.8,22211.0,2743.0,
2012,,Delek Group,Diversified Financials,Israel,12643.0,482.6,25872.0,2098.0,960.0
2013,,Delek Group,Diversified Financials,Israel,18587.0,116.0,30657.0,3007.0,1124.0
2014,,Delek Group,Diversified Financials,Israel,10654.0,207.8,35583.0,4672.0,1273.0
2015,,Delek Group,Diversified Financials,Israel,6529.0,-213.9,33709.0,3289.0,1480.0
2016,,Delek Group,Diversified Financials,Israel,2656.0,1.8,32645.0,2108.0,1892.0
2017,,Delek Group,Diversified Financials,Israel,1505.0,162.8,34153.0,2793.0,1877.0
2018,,Delek Group,Diversified Financials,Israel,1498.0,358.6,41574.0,1811.0,1740.0
2019,,Delek Group,Oil & Gas Operations,Israel,2261.0,144.0,34001.0,2180.0,1954.0
2020,,Delek Group,Oil & Gas Operations,Israel,2241.0,90.2,40584.0,525.0,1964.0
