Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,678.0,Xcel Energy,Utilities,United States,10030.0,580,23180.0,8510.0,
2009,492.0,Xcel Energy,Utilities,United States,11200.0,650,24960.0,8060.0,
2010,485.0,Xcel Energy,Utilities,United States,9640.0,680,25490.0,9630.0,
2011,545.0,Xcel Energy,Utilities,United States,10311.0,755.8,27388.0,11734.0,
2012,,Xcel Energy,Utilities,United States,10655.0,841.2,29497.0,12852.0,554.0
2013,,Xcel Energy,Utilities,United States,10128.0,905.2,31141.0,14229.0,560.0
2014,,Xcel Energy,Utilities,United States,10910.0,948.2,33907.0,15083.0,558.0
2015,,Xcel Energy,Utilities,United States,11689.0,1021.3,36958.0,17758.0,531.0
2016,,Xcel Energy,Utilities,United States,11020.0,984.5,39054.0,19836.0,471.0
2017,,Xcel Energy,Utilities,United States,11104.0,1123.4,41155.0,22545.0,452.0
2018,,Xcel Energy,Utilities,United States,11399.0,1199.4,43159.0,23031.0,525.0
2019,,Xcel Energy,Utilities,United States,11527.0,1262.0,47745.0,28142.0,490.0
2020,,Xcel Energy,Utilities,United States,11529.0,1372.0,52703.0,33371.0,407.0
2021,,Xcel Energy,Utilities,United States,11526.0,1473.0,56274.0,37864.0,375
2022,457,Xcel Energy,Utilities,United States,13372.0,1597.0,60667.0,40435.0,
