Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1946.0,Intuitive Surgical,Health Care Equipment & Services,United States,600.0,140,1040.0,10850.0,
2010,1394.0,Intuitive Surgical,Health Care Equipment & Services,United States,1050.0,230,1810.0,13810.0,
2011,1436.0,Intuitive Surgical,Health Care Equipment & Services,United States,1413.0,381.8,2390.0,12648.0,
2012,,Intuitive Surgical,Health Care Equipment & Services,United States,1757.0,495.1,3063.0,20843.0,1283.0
2013,,Intuitive Surgical,Health Care Equipment & Services,United States,2179.0,656.6,4059.0,18436.0,1189.0
2014,,Intuitive Surgical,Health Care Equipment & Services,United States,2265.0,671.0,3950.0,18922.0,1223.0
2015,,Intuitive Surgical,Health Care Equipment & Services,United States,2132.0,418.8,3959.0,18946.0,1474.0
2016,,Intuitive Surgical,Health Care Equipment & Services,United States,2384.0,588.8,4907.0,24288.0,1210.0
2017,,Intuitive Surgical,Health Care Equipment & Services,United States,2706.0,735.9,6487.0,28172.0,1146.0
2018,,Intuitive Surgical,Health Care Equipment & Services,United States,3302.0,767.5,6426.0,53062.0,1107.0
2019,,Intuitive Surgical,Health Care Equipment & Services,United States,3724.0,1128.0,7847.0,60918.0,1013.0
2020,,Intuitive Surgical,Health Care Equipment & Services,United States,4604.0,1386.3,9891.0,59578.0,954.0
2021,,Intuitive Surgical,Health Care Equipment & Services,United States,4358.0,1060.6,11169.0,96190.0,937
2022,931,Intuitive Surgical,Health Care Equipment & Services,United States,5906.0,1643.9,13678.0,90639.0,
