Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,290.0,Thomson Reuters,Media,Canada/United Kingdom,11710.0,1410,36020.0,19810.0,
2010,295.0,Thomson Reuters,Media,Canada,12950.0,840,34570.0,29100.0,
2011,368.0,Thomson Reuters,Media,Canada,13070.0,909.0,35531.0,32497.0,
2012,,Thomson Reuters,Media,Canada,13807.0,-1390.0,32476.0,24358.0,701.0
2013,,Thomson Reuters,Media,Canada,13278.0,2070.0,32572.0,26692.0,358.0
2014,,Thomson Reuters,Media,United States,12700.0,131.9,32439.0,28308.0,747.0
2015,,Thomson Reuters,Media,United States,12609.0,1934.6,30597.0,33247.0,394.0
2016,,Thomson Reuters,Media,United States,12205.0,1259.9,29095.0,30935.0,405.0
2017,,Thomson Reuters,Media,United States,11172.0,1101.0,27852.0,31352.0,470.0
2018,,Thomson Reuters,Media,Canada,11331.0,1383.2,26480.0,26795.0,555.0
2019,,Thomson Reuters,Business Services & Supplies,Canada,5502.0,533.0,17047.0,30061.0,1035.0
2020,,Thomson Reuters,Business Services & Supplies,Canada,5906.0,1580.1,17295.0,34998.0,737.0
2021,,Thomson Reuters,Business Services & Supplies,Canada,5979.0,1109.1,17881.0,45855.0,756
2022,684,Thomson Reuters,Business Services & Supplies,United States,6349.0,5715.0,22149.0,49809.0,
