Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1085.0,Arch Capital Group,Insurance,Bermuda,3450.0,860,15620.0,4610.0,
2009,1312.0,Arch Capital Group,Insurance,Bermuda,2970.0,290,14620.0,3270.0,
2010,1021.0,Arch Capital Group,Insurance,Bermuda,3500.0,880,15380.0,4110.0,
2011,1323.0,Arch Capital Group,Insurance,Bermuda,3244.0,842.6,15771.0,4069.0,
2012,,Arch Capital Group,Insurance,Bermuda,3063.0,436.4,17142.0,4965.0,1456.0
2013,,Arch Capital Group,Insurance,Bermuda,3482.0,593.4,17817.0,6870.0,1200.0
2014,,Arch Capital Group,Insurance,Bermuda,3458.0,709.7,19566.0,7669.0,1149.0
2015,,Arch Capital Group,Insurance,Bermuda,3991.0,834.4,22010.0,7766.0,1164.0
2016,,Arch Capital Group,Insurance,Bermuda,4037.0,537.7,23177.0,8645.0,1145.0
2017,,Arch Capital Group,Insurance,Bermuda,4330.0,692.7,29372.0,11534.0,970.0
2018,,Arch Capital Group,Insurance,Bermuda,5443.0,507.1,32132.0,10815.0,1113.0
2019,,Arch Capital Group,Insurance,Bermuda,5613.0,755.0,31243.0,13126.0,952.0
2020,,Arch Capital Group,Insurance,Bermuda,6686.0,1636.3,36651.0,9809.0,759.0
2021,,Arch Capital Group,Insurance,Bermuda,8309.0,1405.5,37547.0,16163.0,652
2022,700,Arch Capital Group,Insurance,Bermuda,8884.0,2141.7,37491.0,17858.0,
