Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1633.0,Fortescue Metals Group,Materials,Australia,0.0,-60,2960.0,20580.0,
2010,1134.0,Fortescue Metals Group,Materials,Australia,1990.0,550,4080.0,13110.0,
2011,1217.0,Fortescue Metals Group,Diversified Metals & Mining,Australia,3068.0,553.5,5208.0,18408.0,
2012,,Fortescue Metals Group,Diversified Metals & Mining,Australia,5829.0,1095.2,8616.0,19149.0,846.0
2013,,Fortescue Metals Group,Diversified Metals & Mining,Australia,7043.0,1643.6,14885.0,13157.0,703.0
2014,,Fortescue Metals Group,Diversified Metals & Mining,Australia,10624.0,3001.0,22905.0,15287.0,507.0
2015,,Fortescue Metals Group,Diversified Metals & Mining,Australia,10628.0,1336.9,21517.0,4343.0,882.0
2016,,Fortescue Metals Group,Diversified Metals & Mining,Australia,7040.0,317.9,20372.0,8083.0,1161.0
2017,,Fortescue Metals Group,Diversified Metals & Mining,Australia,8221.0,1879.4,18980.0,14287.0,663.0
2018,,Fortescue Metals Group,Diversified Metals & Mining,Australia,7584.0,1555.1,18153.0,11579.0,879.0
2019,,Fortescue Metals Group,Materials,Australia,6757.0,856.0,18086.0,16462.0,935.0
2020,,Fortescue Metals Group,Materials,Australia,12907.0,4993.4,21299.0,24099.0,476.0
2021,,Fortescue Metals Group,Materials,Australia,15534.0,6282.9,24473.0,49568.0,347
2022,371,Fortescue Metals Group,Materials,Australia,20935.0,8892.3,25184.0,47370.0,
