Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1734.0,Universal Health,Health Care Equipment & Services,United States,5200.0,260,3960.0,3070.0,
2011,1932.0,Universal Health,Health Care Equipment & Services,United States,5568.0,230.2,7528.0,4588.0,
2012,,Universal Health,Health Care Equipment & Services,United States,7500.0,398.2,7665.0,4307.0,1601.0
2013,,Universal Health,Health Care Equipment & Services,United States,13923.0,308.0,8201.0,6059.0,1365.0
2014,,Universal Health,Health Care Equipment & Services,United States,7284.0,510.4,8312.0,8117.0,1306.0
2015,,Universal Health,Health Care Equipment & Services,United States,8065.0,545.2,8974.0,11683.0,1164.0
2016,,Universal Health,Health Care Equipment & Services,United States,9043.0,680.2,9634.0,12569.0,960.0
2017,,Universal Health,Health Care Equipment & Services,United States,9766.0,702.1,10318.0,11906.0,990.0
2018,,Universal Health,Health Care Equipment & Services,United States,10484.0,769.7,11024.0,11174.0,1090.0
2019,,Universal Health,Health Care Equipment & Services,United States,10772.0,779.0,11265.0,11343.0,1071.0
2020,,Universal Health,Health Care Equipment & Services,United States,11404.0,720.8,11620.0,9048.0,1100.0
