Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,698.0,Wesfarmers,Conglomerates,Australia,8210.0,670,10260.0,19250.0,
2009,266.0,Wesfarmers,Conglomerates,Australia,31870.0,1000,35430.0,12960.0,
2010,199.0,Wesfarmers,Conglomerates,Australia,40870.0,1240,31150.0,29490.0,
2011,237.0,Wesfarmers,Food Markets,Australia,43265.0,1315.1,32627.0,36549.0,
2012,,Wesfarmers,Food Markets,Australia,58428.0,2060.0,43228.0,35494.0,188.0
2013,,Wesfarmers,Food Markets,Australia,59043.0,2176.1,42885.0,51932.0,168.0
2014,,Wesfarmers,Food Markets,Australia,58500.0,2319.4,39254.0,43464.0,205.0
2015,,Wesfarmers,Food Markets,Australia,55245.0,2469.3,33177.0,37391.0,243.0
2016,,Wesfarmers,Food Markets,Australia,47678.0,1843.7,30404.0,36385.0,264.0
2017,,Wesfarmers,Food Markets,Australia,50033.0,439.3,29977.0,37822.0,461.0
2018,,Wesfarmers,Food Markets,Australia,52959.0,1155.9,31651.0,37669.0,365.0
2019,,Wesfarmers,Food Markets,Australia,33768.0,2032.0,14492.0,28372.0,517.0
2020,,Wesfarmers,Food Markets,Australia,19913.0,1447.6,18332.0,27978.0,515.0
2021,,Wesfarmers,Food Markets,Australia,22888.0,1292.2,19691.0,48807.0,435
2022,559,Wesfarmers,Food Markets,Australia,25351.0,1653.5,18344.0,40568.0,
