Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,668.0,Gap,Retailing,United States,15760.0,830,7840.0,15150.0,
2009,640.0,Gap,Retailing,United States,14530.0,970,7560.0,7620.0,
2010,535.0,Gap,Retailing,United States,14200.0,1100,7990.0,14900.0,
2011,699.0,Gap,Consumer Durables,United States,14664.0,1204.0,7065.0,13498.0,
2012,,Gap,Consumer Durables,United States,14549.0,833.0,7422.0,12398.0,811.0
2013,,Gap,Consumer Durables,United States,15651.0,1135.0,7470.0,17467.0,705.0
2014,,Gap,Consumer Durables,United States,16148.0,1280.0,7849.0,18318.0,705.0
2015,,Gap,Consumer Durables,United States,16435.0,1262.0,7690.0,17978.0,745.0
2016,,Gap,Consumer Durables,United States,15797.0,920.0,7473.0,9533.0,876.0
2017,,Gap,Consumer Durables,United States,15516.0,676.0,7610.0,9617.0,998.0
2018,,Gap,Consumer Durables,United States,15855.0,848.0,7989.0,11364.0,976.0
2019,,Gap,Retailing,United States,16580.0,1003.0,8049.0,9843.0,981.0
2020,,Gap,Retailing,United States,16383.0,351.0,13679.0,3026.0,1608.0
2021,,Gap,Retailing,United States,13800.0,-665.0,13769.0,12256.0,1480
2022,1938,Gap,Retailing,United States,16670.0,256.0,12761.0,4334.0,
