Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,541.0,Applied Materials,Semiconductors,United States,9540.0,1570,10350.0,26490.0,
2009,694.0,Applied Materials,Semiconductors,United States,7380.0,570,10430.0,12240.0,
2010,1068.0,Applied Materials,Semiconductors,United States,5530.0,-90,10000.0,16790.0,
2011,548.0,Applied Materials,Semiconductors,United States,10386.0,1361.1,11274.0,19791.0,
2012,,Applied Materials,Semiconductors,United States,10020.0,1538.0,13597.0,16552.0,583.0
2013,,Applied Materials,Semiconductors,United States,8103.0,26.0,11714.0,15966.0,1143.0
2014,,Applied Materials,Semiconductors,United States,8126.0,475.0,12199.0,24972.0,868.0
2015,,Applied Materials,Semiconductors,United States,9241.0,1167.0,13073.0,27228.0,682.0
2016,,Applied Materials,Semiconductors,United States,9557.0,1315.0,13326.0,23858.0,634.0
2017,,Applied Materials,Semiconductors,United States,11846.0,2138.0,15244.0,42038.0,499.0
2018,,Applied Materials,Semiconductors,United States,15463.0,2866.0,19663.0,57620.0,439.0
2019,,Applied Materials,Semiconductors,United States,16802.0,3949.0,18922.0,41726.0,435.0
2020,,Applied Materials,Semiconductors,United States,15014.0,2827.0,19767.0,45621.0,436.0
2021,,Applied Materials,Semiconductors,United States,18200.0,3857.0,23305.0,122719.0,301
2022,324,Applied Materials,Semiconductors,United States,24151.0,6550.0,25428.0,99647.0,
