Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,43.0,Credit Suisse Group,Diversified Financials,Switzerland,83720.0,7530,1194750.0,50850.0,
2009,404.0,Credit Suisse Group,Diversified Financials,Switzerland,45640.0,-7700,1089610.0,28890.0,
2010,44.0,Credit Suisse Group,Diversified Financials,Switzerland,50260.0,6110,988910.0,53930.0,
2011,59.0,Credit Suisse Group,Diversified Financials,Switzerland,53892.0,5173.4,1097080.0,50657.0,
2012,,Credit Suisse Group,Diversified Financials,Switzerland,44768.0,1978.7,1112422.0,36235.0,125.0
2013,,Credit Suisse Group,Diversified Financials,Switzerland,42518.0,1620.1,1009599.0,37060.0,132.0
2014,,Credit Suisse Group,Diversified Financials,Switzerland,39482.0,2827.2,981168.0,52264.0,112.0
2015,,Credit Suisse Group,Diversified Financials,Switzerland,38441.0,2050.6,927351.0,44379.0,139.0
2016,,Credit Suisse Group,Diversified Financials,Switzerland,34844.0,-3075.1,819985.0,30280.0,461.0
2017,,Credit Suisse Group,Banking,Switzerland,29933.0,-2753.8,806672.0,30142.0,491.0
2018,,Credit Suisse Group,Banking,Switzerland,32741.0,-915.9,844888.0,43717.0,482.0
2019,,Credit Suisse Group,Banking,Switzerland,34051.0,2102.0,779992.0,34414.0,191.0
2020,,Credit Suisse Group,Banking,Switzerland,32790.0,4037.6,860075.0,22026.0,160.0
2021,,Credit Suisse Group,Banking,Switzerland,32583.0,2843.6,911615.0,25922.0,185
2022,598,Credit Suisse Group,Banking,Switzerland,30065.0,-1804.7,829537.0,18683.0,
