Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1237.0,T Rowe Price,Diversified Financials,United States,2230.0,670,3180.0,13240.0,
2009,1294.0,T Rowe Price,Diversified Financials,United States,2120.0,490,2820.0,5820.0,
2010,1199.0,T Rowe Price,Diversified Financials,United States,1870.0,430,3210.0,13230.0,
2011,1169.0,T Rowe Price,Diversified Financials,United States,2371.0,672.2,3642.0,16762.0,
2012,,T Rowe Price,Diversified Financials,United States,2747.0,773.2,3770.0,16418.0,1185.0
2013,,T Rowe Price,Diversified Financials,United States,3022.0,883.6,4203.0,19483.0,1107.0
2014,,T Rowe Price,Diversified Financials,United States,3499.0,1038.4,5223.0,21845.0,1086.0
2015,,T Rowe Price,Diversified Financials,United States,4031.0,1215.4,5811.0,21398.0,1087.0
2016,,T Rowe Price,Diversified Financials,United States,4241.0,1201.7,5243.0,19210.0,1041.0
2017,,T Rowe Price,Diversified Financials,United States,4240.0,1173.0,6368.0,16852.0,1116.0
2018,,T Rowe Price,Diversified Financials,United States,5043.0,1529.8,7374.0,28625.0,995.0
2019,,T Rowe Price,Diversified Financials,United States,5373.0,1794.0,7786.0,25067.0,990.0
2020,,T Rowe Price,Diversified Financials,United States,5753.0,1910.1,8637.0,26311.0,879.0
2021,,T Rowe Price,Diversified Financials,United States,6207.0,2307.4,10902.0,40533.0,786
2022,859,T Rowe Price,Diversified Financials,United States,7672.0,3002.4,12509.0,30583.0,
