Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1104.0,Li & Fung,Trading Companies,Hong Kong/China,8740.0,280,2820.0,12770.0,
2009,888.0,Li & Fung,Trading Companies,Hong Kong/China,11860.0,390,4060.0,8070.0,
2010,780.0,Li & Fung,Trading Companies,Hong Kong/China,14290.0,310,4830.0,18160.0,
2011,808.0,Li & Fung,Trading Companies,Hong Kong-China,13475.0,434.5,5389.0,22986.0,
2012,,Li & Fung,Trading Companies,Hong Kong-China,20030.0,681.0,10920.0,19933.0,612.0
2013,,Li & Fung,Trading Companies,Hong Kong-China,20222.0,617.0,12015.0,11485.0,716.0
2014,,Li & Fung,Trading Companies,Hong Kong,20745.0,785.2,12488.0,12545.0,690.0
2015,,Li & Fung,Trading Companies,Hong Kong,19288.0,441.2,8477.0,8185.0,1150.0
2016,,Li & Fung,Trading Companies,Hong Kong,18831.0,421.0,7933.0,5403.0,1300.0
2017,,Li & Fung,Trading Companies,Hong Kong,16760.0,223.1,7693.0,3607.0,1716.0
2018,,Li & Fung,Trading Companies,Hong Kong,13532.0,217.8,6518.0,4604.0,1849.0
2019,,Li & Fung,Trading Companies,Hong Kong,12701.0,103.0,5341.0,1546.0,1947.0
