Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,517.0,Nucor,Materials,United States,16590.0,1470,9830.0,18600.0,
2009,363.0,Nucor,Materials,United States,23660.0,1830,13870.0,10570.0,
2010,874.0,Nucor,Materials,United States,11190.0,-290,12570.0,13340.0,
2011,862.0,Nucor,Diversified Metals & Mining,United States,15845.0,134.1,13922.0,14876.0,
2012,,Nucor,Diversified Metals & Mining,United States,20024.0,778.2,14570.0,14016.0,569.0
2013,,Nucor,Diversified Metals & Mining,United States,19429.0,504.6,14152.0,14804.0,675.0
2014,,Nucor,Diversified Metals & Mining,United States,19052.0,486.1,15203.0,16119.0,698.0
2015,,Nucor,Diversified Metals & Mining,United States,21105.0,711.6,15616.0,14912.0,664.0
2016,,Nucor,Diversified Metals & Mining,United States,15755.0,359.5,14395.0,15753.0,835.0
2017,,Nucor,Diversified Metals & Mining,United States,16208.0,731.4,15224.0,19385.0,657.0
2018,,Nucor,Diversified Metals & Mining,United States,21006.0,1311.4,16121.0,20078.0,615.0
2019,,Nucor,Materials,United States,25067.0,2351.0,17921.0,17525.0,537.0
2020,,Nucor,Materials,United States,22117.0,784.8,17866.0,12404.0,702.0
2021,,Nucor,Materials,United States,20140.0,716.7,20125.0,23746.0,619
2022,304,Nucor,Materials,United States,39960.0,7954.5,28633.0,43287.0,
