Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,724.0,Marriott International,"Hotels, Restaurants & Leisure",United States,12990.0,700,8940.0,12070.0,
2009,829.0,Marriott International,"Hotels, Restaurants & Leisure",United States,12880.0,360,8900.0,4950.0,
2010,1081.0,Marriott International,"Hotels, Restaurants & Leisure",United States,10910.0,-350,7930.0,9760.0,
2011,793.0,Marriott International,"Hotels, Restaurants & Leisure",United States,11691.0,458.0,8983.0,14037.0,
2012,,Marriott International,"Hotels, Restaurants & Leisure",United States,12317.0,198.0,5910.0,12734.0,1246.0
2013,,Marriott International,"Hotels, Restaurants & Leisure",United States,11814.0,571.0,6342.0,12603.0,929.0
2014,,Marriott International,"Hotels, Restaurants & Leisure",United States,12784.0,626.0,6794.0,16784.0,878.0
2015,,Marriott International,"Hotels, Restaurants & Leisure",United States,13796.0,753.0,6865.0,22201.0,811.0
2016,,Marriott International,"Hotels, Restaurants & Leisure",United States,14480.0,859.0,6082.0,16909.0,777.0
2017,,Marriott International,"Hotels, Restaurants & Leisure",United States,17072.0,780.0,24140.0,34881.0,467.0
2018,,Marriott International,"Hotels, Restaurants & Leisure",United States,22339.0,1405.0,24484.0,49406.0,421.0
2019,,Marriott International,"Hotels, Restaurants & Leisure",United States,20758.0,1907.0,23696.0,45255.0,411.0
2020,,Marriott International,"Hotels, Restaurants & Leisure",United States,20972.0,1273.0,25051.0,29485.0,458.0
2021,,Marriott International,"Hotels, Restaurants & Leisure",United States,10593.0,-267.0,24701.0,48389.0,868
2022,612,Marriott International,"Hotels, Restaurants & Leisure",United States,13857.0,1099.0,25553.0,58739.0,
