Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,1583.0,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,2200.0,449.1,7366.0,6901.0,
2012,,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,2508.0,461.1,7274.0,6316.0,1793.0
2013,,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,3001.0,610.0,11708.0,6729.0,1388.0
2014,,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,3747.0,717.1,14532.0,5483.0,1459.0
2015,,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,3908.0,774.9,15293.0,11243.0,1147.0
2016,,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,4116.0,715.4,16225.0,8568.0,1164.0
2017,,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,4263.0,775.4,20352.0,8933.0,1119.0
2018,,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,4337.0,1036.9,37996.0,10555.0,1002.0
2019,,Shenzhen Overseas,Business Services & Supplies,China,5740.0,1600.0,42846.0,10327.0,808.0
2020,,Shenzhen Overseas,Business Services & Supplies,China,6599.0,1719.6,56866.0,7557.0,760.0
2021,,Shenzhen Overseas,Business Services & Supplies,China,10688.0,1810.6,69817.0,12564.0,550
2022,985,Shenzhen Overseas,Business Services & Supplies,China,14880.0,589.1,75323.0,8537.0,
