Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,417.0,TransCanada,Utilities,Canada,8900.0,1230,30570.0,21800.0,
2009,421.0,TransCanada,Utilities,Canada,6980.0,1220,31930.0,15010.0,
2010,312.0,TransCanada,Utilities,Canada,8550.0,1340,41820.0,22840.0,
2011,389.0,TransCanada,Oil & Gas Operations,Canada,8116.0,1280.1,46887.0,27737.0,
2012,,TransCanada,Oil & Gas Operations,Canada,8975.0,1553.7,48117.0,31091.0,365.0
2013,,TransCanada,Oil & Gas Operations,Canada,8042.0,1359.8,48542.0,33861.0,406.0
2014,,TransCanada,Oil & Gas Operations,Canada,8540.0,1736.2,53295.0,35430.0,390.0
2015,,TransCanada,Oil & Gas Operations,Canada,9263.0,1666.0,50893.0,30736.0,406.0
2016,,TransCanada,Oil & Gas Operations,Canada,8832.0,-895.8,46421.0,32027.0,753.0
2017,,TransCanada,Oil & Gas Operations,Canada,9616.0,175.9,65658.0,40608.0,700.0
2018,,TransCanada,Oil & Gas Operations,Canada,10468.0,2529.8,69041.0,39085.0,360.0
