Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,725.0,Ameren,Utilities,United States,7550.0,620,20730.0,8890.0,
2009,643.0,Ameren,Utilities,United States,7840.0,610,22660.0,5050.0,
2010,678.0,Ameren,Utilities,United States,7090.0,610,23790.0,5950.0,
2011,1109.0,Ameren,Utilities,United States,7638.0,139.0,23515.0,6670.0,
2012,,Ameren,Utilities,United States,7531.0,519.0,23645.0,7633.0,859.0
2013,,Ameren,Utilities,United States,6828.0,-974.0,21835.0,8344.0,1195.0
2014,,Ameren,Utilities,United States,5838.0,289.0,21042.0,9890.0,1182.0
2015,,Ameren,Utilities,United States,6053.0,586.0,22676.0,10297.0,958.0
2016,,Ameren,Utilities,United States,6098.0,630.0,23640.0,11295.0,857.0
2017,,Ameren,Utilities,United States,6076.0,653.0,24699.0,13228.0,857.0
2018,,Ameren,Utilities,United States,6248.0,572.0,26079.0,13857.0,983.0
2019,,Ameren,Utilities,United States,6291.0,815.0,27215.0,17297.0,854.0
2020,,Ameren,Utilities,United States,5910.0,828.0,28933.0,17950.0,810.0
2021,,Ameren,Utilities,United States,5794.0,871.0,32030.0,21516.0,783
2022,870,Ameren,Utilities,United States,6394.0,990.0,35735.0,25004.0,
