Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,941.0,Antofagasta,Materials,United Kingdom,4080.0,1430,5080.0,15930.0,
2009,967.0,Antofagasta,Materials,United Kingdom,2670.0,1350,7820.0,6210.0,
2010,903.0,Antofagasta,Materials,United Kingdom,2610.0,1320,7910.0,13490.0,
2011,747.0,Antofagasta,Diversified Metals & Mining,United Kingdom,4577.0,1051.8,11588.0,21140.0,
2012,,Antofagasta,Diversified Metals & Mining,United Kingdom,5863.0,1193.7,11632.0,19197.0,741.0
2013,,Antofagasta,Diversified Metals & Mining,United Kingdom,6740.0,1032.0,12870.0,16140.0,756.0
2014,,Antofagasta,Diversified Metals & Mining,United Kingdom,5967.0,661.4,12390.0,13768.0,970.0
2015,,Antofagasta,Diversified Metals & Mining,United Kingdom,5281.0,457.0,12815.0,10578.0,1291.0
2017,,Antofagasta,Diversified Metals & Mining,United Kingdom,3662.0,112.8,13724.0,10616.0,1813.0
2018,,Antofagasta,Diversified Metals & Mining,United Kingdom,4735.0,746.9,14210.0,13969.0,1236.0
2019,,Antofagasta,Materials,United Kingdom,4747.0,498.0,14103.0,12941.0,1484.0
2020,,Antofagasta,Materials,United Kingdom,4962.0,499.9,14610.0,10110.0,1557.0
2021,,Antofagasta,Materials,United Kingdom,5115.0,495.1,16604.0,25512.0,1184
2022,1045,Antofagasta,Materials,United Kingdom,7471.0,1289.6,17278.0,18922.0,
