Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1517.0,Markel,Insurance,United States,2480.0,410,10130.0,4630.0,
2010,1907.0,Markel,Insurance,United States,2070.0,200,10240.0,3470.0,
2014,,Markel,Insurance,United States,4309.0,283.0,24624.0,8333.0,1394.0
2015,,Markel,Insurance,United States,5129.0,313.0,25200.0,10797.0,1244.0
2016,,Markel,Insurance,United States,5415.0,586.9,25626.0,12576.0,867.0
2017,,Markel,Insurance,United States,5625.0,440.2,25875.0,13631.0,976.0
2018,,Markel,Insurance,United States,6344.0,247.6,32866.0,16088.0,1102.0
2019,,Markel,Insurance,United States,7269.0,-133.0,33755.0,14070.0,1098.0
2020,,Markel,Insurance,United States,8106.0,-193.0,34789.0,11927.0,1093.0
2021,,Markel,Insurance,United States,9739.0,787.3,34935.0,16733.0,704
2022,565,Markel,Insurance,United States,12838.0,2471.9,39357.0,19893.0,
