Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,935.0,Onex,Diversified Financials,Canada,23620.0,230,25990.0,4390.0,
2009,1073.0,Onex,Diversified Financials,Canada,21770.0,-230,24080.0,1530.0,
2010,1058.0,Onex,Diversified Financials,Canada,23680.0,110,24300.0,3070.0,
2011,1061.0,Onex,Diversified Financials,Canada,24522.0,-51.3,27251.0,4160.0,
2012,,Onex,Diversified Financials,Canada,24642.0,1327.0,29446.0,4330.0,648.0
2013,,Onex,Diversified Financials,Canada,27443.0,-121.0,36302.0,5312.0,948.0
2014,,Onex,Diversified Financials,Canada,29014.0,-581.0,36867.0,6198.0,947.0
2015,,Onex,Diversified Financials,Canada,19793.0,-115.0,28936.0,6479.0,1052.0
2016,,Onex,Diversified Financials,Canada,21029.0,-942.1,35810.0,6365.0,976.0
2017,,Onex,Diversified Financials,Canada,22522.0,-653.5,42913.0,7296.0,952.0
2018,,Onex,Diversified Financials,Canada,25348.0,-973.0,44679.0,7220.0,1006.0
2019,,Onex,Diversified Financials,Canada,25131.0,-659.0,45417.0,5963.0,1056.0
2020,,Onex,Diversified Financials,Canada,306.0,4284.7,12516.0,4576.0,1489.0
2022,1993,Onex,Diversified Financials,Canada,336.0,1409.8,12458.0,5250.0,
