Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1022.0,Rockwell Automation,Capital Goods,United States,5190.0,1220,4940.0,8120.0,
2009,1254.0,Rockwell Automation,Capital Goods,United States,5560.0,540,4400.0,2850.0,
2010,1522.0,Rockwell Automation,Capital Goods,United States,4210.0,180,4400.0,7870.0,
2011,1081.0,Rockwell Automation,Capital Goods,United States,5155.0,537.7,4779.0,12413.0,
2012,,Rockwell Automation,Capital Goods,United States,6108.0,731.0,5279.0,11920.0,1043.0
2013,,Rockwell Automation,Capital Goods,United States,6275.0,715.1,5711.0,12378.0,1052.0
2014,,Rockwell Automation,Capital Goods,United States,6453.0,791.8,5941.0,17325.0,984.0
2015,,Rockwell Automation,Capital Goods,United States,6610.0,842.1,6202.0,15492.0,1019.0
2016,,Rockwell Automation,Capital Goods,United States,6167.0,798.0,6420.0,15128.0,1019.0
2017,,Rockwell Automation,Capital Goods,United States,5946.0,758.2,7094.0,19969.0,1039.0
2018,,Rockwell Automation,Capital Goods,United States,6504.0,412.0,6514.0,22342.0,1320.0
2019,,Rockwell Automation,Capital Goods,United States,6720.0,852.0,5935.0,22704.0,1038.0
2020,,Rockwell Automation,Capital Goods,United States,6760.0,711.8,6666.0,21946.0,1064.0
2021,,Rockwell Automation,Capital Goods,United States,6211.0,1304.7,8171.0,30880.0,902
2022,1121,Rockwell Automation,Capital Goods,United States,7288.0,1004.3,10743.0,30273.0,
