Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,889.0,Idemitsu Kosan,Oil & Gas Operations,Japan,28890.0,350,19670.0,3320.0,
2009,838.0,Idemitsu Kosan,Oil & Gas Operations,Japan,38720.0,50,24000.0,3090.0,
2010,1018.0,Idemitsu Kosan,Oil & Gas Operations,Japan,39010.0,30,22830.0,2930.0,
2011,1003.0,Idemitsu Kosan,Oil & Gas Operations,Japan,33302.0,64.0,26060.0,4487.0,
2012,,Idemitsu Kosan,Oil & Gas Operations,Japan,44021.0,730.0,30135.0,4175.0,696.0
2013,,Idemitsu Kosan,Oil & Gas Operations,Japan,52069.0,777.7,32379.0,3545.0,685.0
2014,,Idemitsu Kosan,Oil & Gas Operations,Japan,49948.0,783.6,29127.0,3214.0,708.0
2015,,Idemitsu Kosan,Oil & Gas Operations,Japan,46803.0,-595.5,24949.0,2820.0,1070.0
2016,,Idemitsu Kosan,Oil & Gas Operations,Japan,31786.0,-894.8,21612.0,3396.0,1160.0
2017,,Idemitsu Kosan,Oil & Gas Operations,Japan,27924.0,474.9,22497.0,5576.0,963.0
2018,,Idemitsu Kosan,Oil & Gas Operations,Japan,32050.0,1539.5,25790.0,7653.0,711.0
2019,,Idemitsu Kosan,Oil & Gas Operations,Japan,39898.0,1078.0,27897.0,9221.0,638.0
2020,,Idemitsu Kosan,Oil & Gas Operations,Japan,51790.0,409.1,37967.0,6823.0,818.0
2021,,Idemitsu Kosan,Oil & Gas Operations,Japan,43988.0,-893.3,37495.0,7352.0,1060
2022,639,Idemitsu Kosan,Oil & Gas Operations,Japan,54540.0,2205.9,38990.0,7973.0,
