Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,CBRE Group,Real Estate,United States,5905.0,239.2,7219.0,6831.0,1842.0
2013,,CBRE Group,Real Estate,United States,6514.0,315.6,7810.0,8243.0,1510.0
2014,,CBRE Group,Real Estate,United States,7185.0,316.5,6998.0,9179.0,1492.0
2015,,CBRE Group,Real Estate,United States,9050.0,484.5,7647.0,12959.0,1139.0
2016,,CBRE Group,Real Estate,United States,10856.0,547.1,11018.0,10201.0,973.0
2017,,CBRE Group,Real Estate,United States,13168.0,572.0,10780.0,11130.0,974.0
2018,,CBRE Group,Real Estate,United States,15902.0,712.2,11907.0,15981.0,892.0
2019,,CBRE Group,Construction,United States,21340.0,1063.0,13457.0,17059.0,723.0
2020,,CBRE Group,Construction,United States,23894.0,1282.4,16197.0,14433.0,623.0
2021,,CBRE Group,Construction,United States,23826.0,752.0,18039.0,27516.0,600
2022,537,CBRE Group,Construction,United States,27746.0,1836.6,22073.0,27965.0,
